timestamp,CMI10,
2024/11/7 00:00,8665.422781,
2024/11/7 00:15,8639.198677,-0.003026293
2024/11/7 00:30,8627.810108,-0.001318244
2024/11/7 00:45,8643.487394,0.001817064
2024/11/7 01:00,8666.326288,0.002642324
2024/11/7 01:15,8664.362639,-0.000226584
2024/11/7 01:30,8671.940803,0.000874636
2024/11/7 01:45,8655.953333,-0.001843586
2024/11/7 02:00,8700.662029,0.00516508
2024/11/7 02:15,8712.875122,0.001403697
2024/11/7 02:30,8718.86699,0.000687703
2024/11/7 02:45,8745.925381,0.00310343
2024/11/7 03:00,8761.453688,0.00177549
2024/11/7 03:15,8753.09314,-0.000954242
2024/11/7 03:30,8771.269239,0.002076534
2024/11/7 03:45,8813.235958,0.004784566
2024/11/7 04:00,8827.437662,0.001611406
2024/11/7 04:15,8792.131593,-0.003999583
2024/11/7 04:30,8803.242951,0.001263784
2024/11/7 04:45,8844.372717,0.004672115
2024/11/7 05:00,8842.009607,-0.000267188
2024/11/7 05:15,8807.50715,-0.003902106
2024/11/7 05:30,8814.186692,0.000758392
2024/11/7 05:45,8820.825219,0.000753164
2024/11/7 06:00,8803.274291,-0.001989715
2024/11/7 06:15,8800.701012,-0.000292309
2024/11/7 06:30,8793.499136,-0.00081833
2024/11/7 06:45,8798.816989,0.000604748
2024/11/7 07:00,8797.995731,-9.33373E-05
2024/11/7 07:15,8817.288728,0.002192885
2024/11/7 07:30,8787.165736,-0.003416355
2024/11/7 07:45,8789.432473,0.00025796
2024/11/7 08:00,8770.846649,-0.002114565
2024/11/7 08:15,8747.48041,-0.00266408
2024/11/7 08:30,8749.866139,0.000272733
2024/11/7 08:45,8765.491398,0.001785771
2024/11/7 09:00,8783.818512,0.002090826
2024/11/7 09:15,8797.510731,0.0015588
2024/11/7 09:30,8781.258938,-0.001847317
2024/11/7 09:45,8780.389686,-9.89895E-05
2024/11/7 10:00,8770.526523,-0.001123317
2024/11/7 10:15,8763.604056,-0.000789288
2024/11/7 10:30,8759.130427,-0.000510478
2024/11/7 10:45,8775.683377,0.001889794
2024/11/7 11:00,8760.566388,-0.0017226
2024/11/7 11:15,8785.486566,0.002844585
2024/11/7 11:30,8763.445873,-0.002508762
2024/11/7 11:45,8747.4641,-0.001823686
2024/11/7 12:00,8724.808536,-0.002589958
2024/11/7 12:15,8723.234392,-0.000180422
2024/11/7 12:30,8698.471881,-0.002838685
2024/11/7 12:45,8707.557632,0.001044523
2024/11/7 13:00,8713.130399,0.000639992
2024/11/7 13:15,8727.096474,0.001602877
2024/11/7 13:30,8714.057049,-0.001494131
2024/11/7 13:45,8712.798093,-0.000144474
2024/11/7 14:00,8672.264054,-0.004652241
2024/11/7 14:15,8705.617112,0.003845946
2024/11/7 14:30,8679.916382,-0.002952201
2024/11/7 14:45,8709.500822,0.003408378
2024/11/7 15:00,8718.893487,0.001078439
2024/11/7 15:15,8711.76002,-0.000818162
2024/11/7 15:30,8727.534173,0.001810674
2024/11/7 15:45,8710.417774,-0.001961195
2024/11/7 16:00,8740.839883,0.003492612
2024/11/7 16:15,8737.415856,-0.000391728
2024/11/7 16:30,8744.120658,0.000767367
2024/11/7 16:45,8754.32491,0.001166984
2024/11/7 17:00,8747.900281,-0.000733881
2024/11/7 17:15,8747.826264,-8.46108E-06
2024/11/7 17:30,8730.637319,-0.001964939
2024/11/7 17:45,8728.36087,-0.000260743
2024/11/7 18:00,8736.997914,0.000989538
2024/11/7 18:15,8720.882354,-0.001844519
2024/11/7 18:30,8720.141124,-8.49948E-05
2024/11/7 18:45,8740.431181,0.002326804
2024/11/7 19:00,8734.447638,-0.000684582
2024/11/7 19:15,8719.55389,-0.001705173
2024/11/7 19:30,8716.471656,-0.000353485
2024/11/7 19:45,8705.380086,-0.001272484
2024/11/7 20:00,8733.805517,0.003265272
2024/11/7 20:15,8731.684774,-0.00024282
2024/11/7 20:30,8743.904768,0.0013995
2024/11/7 20:45,8736.017719,-0.000902005
2024/11/7 21:00,8728.956187,-0.000808324
2024/11/7 21:15,8715.568612,-0.001533697
2024/11/7 21:30,8704.709219,-0.001245976
2024/11/7 21:45,8698.358723,-0.000729547
2024/11/7 22:00,8708.144807,0.001125049
2024/11/7 22:15,8720.97531,0.001473391
2024/11/7 22:30,8696.672304,-0.00278673
2024/11/7 22:45,8713.840474,0.001974108
2024/11/7 23:00,8761.043172,0.00541698
2024/11/7 23:15,8782.768124,0.002479722
2024/11/7 23:30,8812.385053,0.003372163
2024/11/7 23:45,8858.92217,0.005280876
2024/11/8 00:00,8824.888281,-0.003841764
2024/11/8 00:15,8808.99758,-0.001800669
2024/11/8 00:30,8821.433966,0.001411782
2024/11/8 00:45,8840.43732,0.002154225
2024/11/8 01:00,8864.410496,0.002711764
2024/11/8 01:15,8880.555569,0.001821336
2024/11/8 01:30,8881.114468,6.29351E-05
2024/11/8 01:45,8883.078318,0.000221127
2024/11/8 02:00,8857.821758,-0.002843222
2024/11/8 02:15,8897.951976,0.004530484
2024/11/8 02:30,8910.121742,0.001367704
2024/11/8 02:45,8923.737403,0.001528112
2024/11/8 03:00,8909.812897,-0.00156039
2024/11/8 03:15,8885.268442,-0.002754767
2024/11/8 03:30,8868.511713,-0.0018859
2024/11/8 03:45,8916.029984,0.005358089
2024/11/8 04:00,8924.435277,0.000942717
2024/11/8 04:15,8904.667184,-0.002215052
2024/11/8 04:30,8897.832908,-0.000767494
2024/11/8 04:45,8906.462118,0.00096981
2024/11/8 05:00,8901.998301,-0.000501189
2024/11/8 05:15,8897.191176,-0.000540005
2024/11/8 05:30,8864.145241,-0.003714199
2024/11/8 05:45,8844.149029,-0.002255853
2024/11/8 06:00,8819.7452,-0.002759319
2024/11/8 06:15,8813.96739,-0.000655099
2024/11/8 06:30,8833.539282,0.002220554
2024/11/8 06:45,8842.04766,0.00096319
2024/11/8 07:00,8835.436581,-0.000747686
2024/11/8 07:15,8839.544651,0.000464954
2024/11/8 07:30,8860.660468,0.00238879
2024/11/8 07:45,8842.296482,-0.00207253
2024/11/8 08:00,8862.31472,0.002263918
2024/11/8 08:15,8889.501646,0.0030677
2024/11/8 08:30,8879.65165,-0.001108048
2024/11/8 08:45,8860.992003,-0.002101394
2024/11/8 09:00,8874.961649,0.001576533
2024/11/8 09:15,8887.450312,0.001407179
2024/11/8 09:30,8854.990369,-0.003652335
2024/11/8 09:45,8859.97735,0.000563183
2024/11/8 10:00,8838.649726,-0.002407187
2024/11/8 10:15,8826.25345,-0.001402508
2024/11/8 10:30,8820.737937,-0.000624899
2024/11/8 10:45,8824.781824,0.000458452
2024/11/8 11:00,8842.635507,0.00202313
2024/11/8 11:15,8830.153302,-0.001411593
2024/11/8 11:30,8834.255771,0.000464598
2024/11/8 11:45,8846.747244,0.001413981
2024/11/8 12:00,8849.859258,0.000351769
2024/11/8 12:15,8855.045566,0.000586033
2024/11/8 12:30,8845.620532,-0.001064369
2024/11/8 12:45,8840.011938,-0.000634053
2024/11/8 13:00,8854.511839,0.001640258
2024/11/8 13:15,8859.186311,0.00052792
2024/11/8 13:30,8865.422656,0.000703941
2024/11/8 13:45,8858.934986,-0.000731795
2024/11/8 14:00,8855.809161,-0.000352844
2024/11/8 14:15,8851.23012,-0.000517066
2024/11/8 14:30,8850.149957,-0.000122035
2024/11/8 14:45,8846.003339,-0.000468536
2024/11/8 15:00,8830.319521,-0.001772983
2024/11/8 15:15,8859.855368,0.003344822
2024/11/8 15:30,8872.28704,0.001403146
2024/11/8 15:45,8876.985571,0.000529574
2024/11/8 16:00,8841.242406,-0.004026498
2024/11/8 16:15,8847.70895,0.000731407
2024/11/8 16:30,8836.484286,-0.001268652
2024/11/8 16:45,8836.417142,-7.59842E-06
2024/11/8 17:00,8848.315299,0.001346491
2024/11/8 17:15,8860.509283,0.001378114
2024/11/8 17:30,8865.341089,0.000545319
2024/11/8 17:45,8854.903521,-0.001177345
2024/11/8 18:00,8843.755419,-0.001258975
2024/11/8 18:15,8862.305414,0.002097525
2024/11/8 18:30,8871.724674,0.001062845
2024/11/8 18:45,8887.712433,0.001802103
2024/11/8 19:00,8878.48417,-0.001038317
2024/11/8 19:15,8877.258153,-0.000138089
2024/11/8 19:30,8873.409381,-0.000433554
2024/11/8 19:45,8853.490212,-0.002244816
2024/11/8 20:00,8857.522726,0.000455472
2024/11/8 20:15,8860.13082,0.00029445
