"source_file","interval","BuyVolume","SellVolume","VWAP","Return","PIN"
"1","2023-03-22 13:15:00",1194.39731,838.754,28289.979129981,0.00322122563020086,0.0727048975362863
"1","2023-03-22 13:30:00",1125.7622,1203.74361,28325.879596554,0.00126901707520031,0.0680285358325052
"1","2023-03-22 13:45:00",680.56932,675.92645,28302.998081784,-0.000807795383442623,0.0872023566667097
"1","2023-03-22 14:00:00",589.05785,555.11953,28320.2563995114,0.000609769950079065,0.0941917726918953
"1","2023-03-22 14:15:00",904.81988,713.55329,28369.9256352854,0.00175384131673501,0.0805885236274384
"1","2023-03-22 14:30:00",1511.94719,1306.41239,28400.259593286,0.00106922938010469,0.0622827770666636
"1","2023-03-22 14:45:00",3880.00725,3470.88651,28611.9821362373,0.00745495097521361,0.0476190476190476
"1","2023-03-22 15:00:00",1672.89892,1856.12387,28630.0718261954,0.00063224176053146,0.0560319876773049
"1","2023-03-22 15:15:00",1280.7727,1252.31358,28668.2697317631,0.00133418825490634,0.0654218289576638
"1","2023-03-22 15:30:00",1122.0951,1231.2879,28650.2144150404,-0.000629801410814512,0.067715315027816
"1","2023-03-22 15:45:00",1507.08858,1580.42579,28549.5825187127,-0.00351243082756292,0.059646761980502
"1","2023-03-22 16:00:00",694.17653,783.3379,28577.3032455182,0.00097096785171318,0.0839111879849359
"1","2023-03-22 16:15:00",832.74834,662.64025,28549.6036128994,-0.00096928784290101,0.0835418864843864
"1","2023-03-22 16:30:00",708.84294,575.18864,28623.0661193949,0.00257315329107618,0.0895119802270916
"1","2023-03-22 16:45:00",663.43641,547.29913,28661.5472880863,0.00134441113090021,0.0919066164339355
"1","2023-03-22 17:00:00",531.07433,732.66191,28587.1715702225,-0.00259496520254863,0.090312431607983
"1","2023-03-22 17:15:00",1696.32904,2138.18656,28427.4995779924,-0.00558544212175507,0.0539505540259599
"1","2023-03-22 17:30:00",1206.73633,1283.21519,28377.1722142979,-0.00177037602468093,0.0659532721969817
"1","2023-03-22 17:45:00",1831.05714,1798.0826,28459.9410789177,0.00291674110424982,0.0552818307706263
"1","2023-03-22 18:00:00",6748.5112,6718.98543,28588.3315438573,0.00451126952735381,0.0476190476190476
"1","2023-03-22 18:15:00",1364.26524,1595.68544,28441.4571836365,-0.00513756320460446,0.0608769755566131
"1","2023-03-22 18:30:00",4133.51536,4377.88857,28133.1196516774,-0.0108411299030236,0.0476190476190476
"1","2023-03-22 18:45:00",3833.54858,3902.4674,28220.8532225445,0.00311851554158483,0.0476190476190476
"1","2023-03-22 19:00:00",5169.11407,6547.97763,27498.922728157,-0.0255814552697765,0.0476190476190476
"1","2023-03-22 19:15:00",3197.46665,3355.85938,27517.0196534056,0.000658095788968364,0.0476190476190476
"1","2023-03-22 19:30:00",3252.80751,3784.56109,27241.6732389587,-0.0100064039607128,0.0476190476190476
"1","2023-03-22 19:45:00",3856.48188,4680.12709,26849.0015683132,-0.0144143741539335,0.0476190476190476
"1","2023-03-22 20:00:00",2749.92892,2453.35631,26848.0839520482,-3.41769232133909e-05,0.0476190476190476
"1","2023-03-22 20:15:00",1618.42308,1492.98685,27074.7668418912,0.00844316824425429,0.0594390256574146
"1","2023-03-22 20:30:00",896.61553,884.917,27076.898248043,7.872297347087e-05,0.0769912063773273
"1","2023-03-22 20:45:00",1268.66859,1218.43809,27272.3873180268,0.00721977340953013,0.0659842393335127
"1","2023-03-22 21:00:00",928.11424,905.80553,27325.9307496123,0.00196328363047748,0.0759729065193513
"1","2023-03-22 21:15:00",537.12166,492.86536,27336.4847446415,0.000386226369593757,0
"1","2023-03-22 21:30:00",582.04438,847.82663,27186.1097199797,-0.00550089106432431,0.0854803143126315
"1","2023-03-22 21:45:00",814.97619,817.39522,27157.9093464938,-0.00103730816127604,0.0801418659895552
"1","2023-03-22 22:00:00",628.86737,647.52049,27129.1266290956,-0.00105982817127189,0.0896454388700848
"1","2023-03-22 22:15:00",639.52558,624.7972,27136.8169195184,0.000283469885633565,0.0900309939082911
"1","2023-03-22 22:30:00",598.35663,806.18327,27083.2740624342,-0.00197307065316711,0.0860505693783465
"1","2023-03-22 22:45:00",919.64467,708.25472,27146.3156810491,0.0023276956275529,0.0803994322739227
"1","2023-03-22 23:00:00",758.33147,811.40571,27243.2471038645,0.00357070270434628,0.0816000845152119
"1","2023-03-22 23:15:00",526.34289,441.77958,27286.5012973589,0.00158770330605258,0
"1","2023-03-22 23:30:00",422.07098,457.50945,27279.674944678,-0.000250173248908089,0.105964176117598
"1","2023-03-22 23:45:00",308.53346,332.55168,27260.7675261353,-0.000693095448572928,0.121792639360108
"1","2023-03-23",495.88957,601.32594,27237.3970967755,-0.000857291686206031,0
"1","2023-03-23 00:15:00",868.37394,708.38964,27365.4458067237,0.00470120949858846,0.0815196803071479
"1","2023-03-23 00:30:00",621.94212,535.02582,27384.3257048505,0.000689917433104646,0.0937718146122446
"1","2023-03-23 00:45:00",403.8655,476.4882,27322.956045124,-0.00224105060639049,0.105984389244555
"1","2023-03-23 01:00:00",325.00088,401.59824,27283.2812671822,-0.00145206755360799,0.115421511403119
"1","2023-03-23 01:15:00",421.27598,437.35858,27269.3987943343,-0.00050882709861561,0.107089050325233
"1","2023-03-23 01:30:00",312.52737,402.78393,27235.1930339596,-0.00125436430163727,0.116280335160999
"1","2023-03-23 01:45:00",501.30496,609.81388,27169.3959411135,-0.0024158849457801,0
"1","2023-03-23 02:00:00",387.70589,319.20825,27196.0678802173,0.000981690544817268,0.116799157604373
"1","2023-03-23 02:15:00",330.11496,219.38725,27257.0219761908,0.00224128341795554,0.130782024483324
"1","2023-03-23 02:30:00",328.28676,317.20789,27293.4244633272,0.0013355269393765,0.121414308902559
"1","2023-03-23 02:45:00",400.36917,321.2578,27321.6876863331,0.00103553231453127,0.115781880634147
"1","2023-03-23 03:00:00",541.23024,377.65485,27358.0623894184,0.00133134905510986,0.104279022304609
"1","2023-03-23 03:15:00",313.35073,463.98095,27321.813391497,-0.00132498410908393,0.112378765321932
"1","2023-03-23 03:30:00",314.49505,278.6038,27348.8641435253,0.000990078939514494,0.126015311158961
"1","2023-03-23 03:45:00",448.57724,400.44004,27378.4545799492,0.00108196217102771,0.107659906590141
"1","2023-03-23 04:00:00",295.56043,233.09517,27369.3267950571,-0.000333392992121397,0.132585980208106
"1","2023-03-23 04:15:00",273.67612,255.28115,27387.7221462802,0.000672115589864519,0.132369049999495
"1","2023-03-23 04:30:00",314.68105,428.03183,27377.2736165459,-0.000381504152791224,0.114470364191059
"1","2023-03-23 04:45:00",356.66692,429.27286,27305.5952454977,-0.00261817053268836,0.111466999584703
"1","2023-03-23 05:00:00",385.33985,286.64453,27312.9129535902,0.00026799298922986,0.119582621155926
"1","2023-03-23 05:15:00",309.516,210.99193,27362.553578821,0.00181747824976055,0.133798167287657
"1","2023-03-23 05:30:00",1296.42578,858.21359,27506.3783099635,0.00525626128892739,0.0708714873588698
"1","2023-03-23 05:45:00",1065.27419,840.60275,27620.935329195,0.00416474382561423,0.0747579699468169
"1","2023-03-23 06:00:00",587.52616,663.84562,27616.2350995621,-0.000170169097347831,0.0904884426943315
"1","2023-03-23 06:15:00",433.30736,412.74459,27630.5741835113,0.000519226603391598,0.107795453239142
"1","2023-03-23 06:30:00",498.97387,486.78253,27662.4781027883,0.00115466001774244,0
"1","2023-03-23 06:45:00",312.02251,328.78831,27632.7099887558,-0.00107611884668653,0.121805744920016
"1","2023-03-23 07:00:00",340.25318,337.65113,27646.8731613297,0.000512550979603795,0.118839696142235
"1","2023-03-23 07:15:00",303.21218,422.41843,27595.5414935446,-0.00185668981390727,0.115695461191607
"1","2023-03-23 07:30:00",340.53317,400.23439,27612.9561759646,0.000631068697238938,0.114386812051869
"1","2023-03-23 07:45:00",287.97003,279.42575,27613.2517827163,1.07053641718905e-05,0.128408745338288
"1","2023-03-23 08:00:00",635.49428,527.85777,27664.8766621403,0.00186956899644627,0.0935705977655279
"1","2023-03-23 08:15:00",419.84234,459.64409,27610.2263380644,-0.00197544072736624,0.105974246465119
"1","2023-03-23 08:30:00",279.9048,335.06278,27595.3158636315,-0.000540034487593526,0.124109012466751
"1","2023-03-23 08:45:00",287.14876,253.76499,27643.0657201378,0.00173036093307433,0.13113771857728
"1","2023-03-23 09:00:00",235.56914,297.5573,27609.3413492535,-0.00121999387570753,0.132099804390902
"1","2023-03-23 09:15:00",297.42532,298.8687,27615.1913377674,0.000211884392312252,0.125671605139701
"1","2023-03-23 09:30:00",212.18751,301.08868,27605.4429876695,-0.000353006791758271,0.134517214996072
"1","2023-03-23 09:45:00",310.98394,384.46948,27610.7038106207,0.000190571944583063,0.117662394109813
"1","2023-03-23 10:00:00",386.96706,410.39194,27637.6036580087,0.000974254317186293,0.110664381976481
"1","2023-03-23 10:15:00",281.84779,328.28154,27614.4863973189,-0.000836442297092608,0.124504970111521
"1","2023-03-23 10:30:00",246.33617,246.64143,27639.7155157845,0.000913618964429845,0.136416152499473
"1","2023-03-23 10:45:00",201.81392,244.80879,27620.4466645816,-0.000697143615384615,0.142430097234214
"1","2023-03-23 11:00:00",483.35431,649.01773,27552.5867539111,-0.00245687231255107,0.0948549894913782
"1","2023-03-23 11:15:00",493.8217,593.24174,27499.4269573141,-0.00192939403736605,0
"1","2023-03-23 11:30:00",324.34296,293.25542,27500.5180595283,3.96772709428708e-05,0.123803756175094
"1","2023-03-23 11:45:00",649.14162,438.78288,27549.7088424236,0.00178872204475856,0
"1","2023-03-23 12:00:00",650.54958,458.26268,27587.2203884404,0.00136159500745931,0.0958526275832445
"1","2023-03-23 12:15:00",344.86017,355.96098,27610.8074716832,0.00085500035562279,0.11712471012365
"1","2023-03-23 12:30:00",522.03241,669.16291,27554.8086445955,-0.0020281488379185,0.0926486271907732
"1","2023-03-23 12:45:00",338.07466,395.80285,27507.9812936717,-0.00169942573464164,0.114853932643951
"1","2023-03-23 13:00:00",506.18633,690.99851,27457.2743842744,-0.0018433526203193,0.0925306382963028
"1","2023-03-23 13:15:00",1074.25757,1326.02362,27355.0410813138,-0.00372335948316365,0.0671670498316267
"1","2023-03-23 13:30:00",743.0247,864.93678,27403.6590863865,0.00177729599923257,0.0807499348747513
"1","2023-03-23 13:45:00",781.34427,691.10866,27336.3972740613,-0.00245448288906323,0.0840436622390988
"1","2023-03-23 14:00:00",782.04128,674.73353,27363.7586100225,0.00100091228873148,0.0844708916192351
"1","2023-03-23 14:15:00",566.00737,569.77599,27390.2294276653,0.000967367751633703,0.0944954013155222
"1","2023-03-23 14:30:00",430.87906,398.52972,27370.4002532043,-0.000723950652306842,0.108759915563019
"1","2023-03-23 14:45:00",3126.16205,2022.97608,27715.9687350419,0.0126256276357188,0.0476190476190476
"1","2023-03-23 15:00:00",3812.83307,3388.89867,28189.2178727609,0.0170749628938885,0.0476190476190476
"1","2023-03-23 15:15:00",3857.66222,3631.23115,28542.8266191522,0.0125441134261845,0.0476190476190476
"1","2023-03-23 15:30:00",2105.57111,1949.94405,28588.8021219285,0.00161075507305993,0.0524683481944152
"1","2023-03-23 15:45:00",1051.65798,1137.48097,28600.6252142875,0.000413556759340538,0.0700211040604111
"1","2023-03-23 16:00:00",1198.3536,1326.3165,28546.3780319619,-0.00189671316340662,0.0655420035962963
"1","2023-03-23 16:15:00",1255.96503,1240.6715,28446.9098295396,-0.00348444213521309,0.0658640583435796
"1","2023-03-23 16:30:00",727.74907,782.35823,28424.5896036478,-0.000784627434948236,0.0830579148469212
"1","2023-03-23 16:45:00",728.59562,622.91333,28451.5888095463,0.0009498538510106,0.0874093326435209
"1","2023-03-23 17:00:00",725.09308,835.15256,28392.6813864534,-0.00207044406156801,0.0818627020863702
"1","2023-03-23 17:15:00",1136.70401,1266.151,28277.0258004218,-0.00407342950309453,0.0670698379256249
"1","2023-03-23 17:30:00",934.87916,835.76355,28237.4235867911,-0.00140050845199312,0.0772359893140486
"1","2023-03-23 17:45:00",598.24138,619.46964,28283.6148942105,0.00163581876644614,0.0915754443794297
"1","2023-03-23 18:00:00",539.03194,489.2145,28303.2552954286,0.00069440915850417,0
"1","2023-03-23 18:15:00",559.06706,755.10715,28259.9123990775,-0.00153137495664954,0.0886925421002506
"1","2023-03-23 18:30:00",659.06437,894.8178,28173.157365332,-0.00306989747598563,0.0821877988705067
"1","2023-03-23 18:45:00",1864.96796,2313.50433,27948.4434743097,-0.00797616994461659,0.0517948855586138
"1","2023-03-23 19:00:00",1718.16575,1573.476,27889.2913630798,-0.00211647247132879,0.0578912836008567
"1","2023-03-23 19:15:00",890.01654,917.52475,27892.9653691881,0.000131735369693907,0.0764816154982562
"1","2023-03-23 19:30:00",1195.31428,963.60662,28010.4868489086,0.00421330174705643,0.0705555333632455
"1","2023-03-23 19:45:00",1875.10324,1852.87002,28311.0814915218,0.0107315036769846,0.0545861064694308
"1","2023-03-23 20:00:00",823.15425,877.09254,28228.2507944128,-0.00292573412053664,0.0786685465868143
"1","2023-03-23 20:15:00",574.52269,498.61162,28163.8679026097,-0.00228079636503156,0
"1","2023-03-23 20:30:00",542.51009,465.34768,28222.0109622795,0.00206445577258406,0
"1","2023-03-23 20:45:00",444.58784,403.86795,28218.2712887791,-0.000132509108065222,0.107680522243868
"1","2023-03-23 21:00:00",221.89328,289.46589,28239.0708742597,0.000737096375171172,0.134546995588838
"1","2023-03-23 21:15:00",545.17263,695.04885,28073.7730313554,-0.00585351563584622,0.0909689112814398
"1","2023-03-23 21:30:00",289.28816,324.94983,28133.4361029708,0.00212522454850364,0.124109244636674
"1","2023-03-23 21:45:00",230.23948,227.35216,28161.796694225,0.00100807420573979,0.140826932388211
"1","2023-03-23 22:00:00",241.28529,240.62017,28139.2915935688,-0.000799135825763538,0.137748804632764
"1","2023-03-23 22:15:00",471.42506,476.25595,28151.4207758063,0.000431040781434919,0
"1","2023-03-23 22:30:00",422.33672,264.99485,28177.9875773566,0.000943710861411194,0.118823498951548
"1","2023-03-23 22:45:00",402.23763,344.24012,28226.3091128926,0.00171486822482985,0.113995156457196
"1","2023-03-23 23:00:00",683.21126,385.90379,28293.4613666018,0.00237906604935912,0
"1","2023-03-23 23:15:00",773.01506,619.51335,28379.5893313275,0.00304409430891888,0.0862897620778087
"1","2023-03-23 23:30:00",341.12139,479.53664,28348.5512201702,-0.00109367724793121,0.109604225214185
"1","2023-03-23 23:45:00",347.23736,277.14308,28308.8684219928,-0.0013998175028129,0.123353780530948
"2","2023-05-03",296.2254,262.40128,28624.662738966,NA,0.129324754709038
"2","2023-05-03 00:15:00",258.00477,187.69953,28620.1742234338,-0.000156805883554769,0.142797138476787
"2","2023-05-03 00:30:00",280.496,269.97466,28587.8867542094,-0.00112813671127005,0.130101953289736
"2","2023-05-03 00:45:00",198.6788,239.36779,28534.6412102957,-0.00186252115700231,0.143598263808164
"2","2023-05-03 01:00:00",233.3975,141.77844,28529.6172464596,-0.00017606542865028,0.145985464525714
"2","2023-05-03 01:15:00",132.96909,164.65439,28530.4909520089,3.06245100215345e-05,0.131290805595491
"2","2023-05-03 01:30:00",155.33723,151.76463,28542.0904268196,0.000406564150271408,0.132945423107479
"2","2023-05-03 01:45:00",164.16504,204.97023,28552.3352010251,0.000358935664916882,0.144210219418585
"2","2023-05-03 02:00:00",461.92972,606.55138,28417.3058442962,-0.0047291878502488,0
"2","2023-05-03 02:15:00",117.21559,144.45525,28427.3736879509,0.000354285649380523,0.124039590556296
"2","2023-05-03 02:30:00",141.66845,77.1299,28478.3451352266,0.00179304102571068,0.115548338563622
"2","2023-05-03 02:45:00",87.62048,67.49303,28494.1591564507,0.000555299865529378,0.0980787644420275
"2","2023-05-03 03:00:00",128.3211,97.77127,28500.6694001306,0.000228476427192513,0.116325561028803
"2","2023-05-03 03:15:00",147.69146,148.1646,28489.5271569817,-0.00039094671751301,0.130786103673611
"2","2023-05-03 03:30:00",130.1866,154.21145,28503.6867659979,0.000497011022266994,0.12863419656806
"2","2023-05-03 03:45:00",57.89322,80.59562,28523.9811503707,0.000711991558825711,0.0932140276641916
"2","2023-05-03 04:00:00",74.57139,144.9238,28496.4160465421,-0.000966383468117207,0.115932538609684
"2","2023-05-03 04:15:00",98.79069,91.29539,28505.461153954,0.000317412105339869,0.107395950301822
"2","2023-05-03 04:30:00",109.39794,121.76521,28490.073689656,-0.00053980759037527,0.117282904741669
"2","2023-05-03 04:45:00",164.45136,146.61894,28477.969963064,-0.000424840129367598,0.133740456340677
"2","2023-05-03 05:00:00",81.81653,106.20791,28513.2447112641,0.00123866793335008,0.107051346238856
"2","2023-05-03 05:15:00",87.88692,149.76078,28489.5237934287,-0.000831926288139688,0.119618878058304
"2","2023-05-03 05:30:00",100.85005,107.46971,28481.9709230166,-0.000265110447855128,0.111917267746242
"2","2023-05-03 05:45:00",108.55284,124.53138,28476.1083655204,-0.000205833982207619,0.117740991447935
"2","2023-05-03 06:00:00",127.78637,193.83798,28455.612509241,-0.00071975622568722,0.136287589305403
"2","2023-05-03 06:15:00",256.71204,157.33649,28493.2817080416,0.00132378801504791,0.147859615453945
"2","2023-05-03 06:30:00",422.92432,303.86029,28584.3892347696,0.00319750907113974,0.115612774766971
"2","2023-05-03 06:45:00",282.55945,306.22539,28628.1802693354,0.00153199126299892,0.126386593476129
"2","2023-05-03 07:00:00",201.40098,163.00148,28608.2875164704,-0.000694866131128741,0.143391040181314
"2","2023-05-03 07:15:00",253.0634,172.14239,28635.5409719995,0.000952641975280415,0.145859151532191
"2","2023-05-03 07:30:00",169.4753,174.37698,28644.6445387214,0.000317911462920539,0.139664960682182
"2","2023-05-03 07:45:00",135.62456,131.11965,28643.958164882,-2.39616811605784e-05,0.124953257036526
"2","2023-05-03 08:00:00",104.42156,168.00313,28643.9546382485,-1.23119630183063e-07,0.1268894348174
"2","2023-05-03 08:15:00",358.25133,336.40073,28661.087779,0.000598141596296685,0.117589105970576
"2","2023-05-03 08:30:00",278.8634,301.31815,28714.2266355476,0.00185404186182041,0.127193776008318
"2","2023-05-03 08:45:00",184.51375,136.31384,28718.2602329544,0.000140473830550457,0.135843876658033
"2","2023-05-03 09:00:00",107.70742,147.25726,28669.3923124379,-0.00170163234541564,0.122801072447634
"2","2023-05-03 09:15:00",118.94847,144.99739,28645.1424967003,-0.000845843381450106,0.124500800709002
"2","2023-05-03 09:30:00",261.91203,210.59562,28631.6864475997,-0.000469749770038181,0.139090216083641
"2","2023-05-03 09:45:00",100.82373,102.37057,28661.6091288757,0.00104508972360706,0.110658124476925
"2","2023-05-03 10:00:00",147.62814,185.76794,28649.4294934284,-0.000424945975382585,0.137994608280051
"2","2023-05-03 10:15:00",146.22569,192.0488,28639.7099163706,-0.000339259008979837,0.13894914147446
"2","2023-05-03 10:30:00",140.59571,152.85302,28637.9276778679,-6.22296282970196e-05,0.130342261157062
"2","2023-05-03 10:45:00",248.92145,275.40422,28614.1302746408,-0.000830975044523776,0.132890292233049
"2","2023-05-03 11:00:00",239.34377,242.67976,28576.8207989801,-0.00130388291737618,0.137735058214571
"2","2023-05-03 11:15:00",163.35843,164.35536,28609.7065546973,0.00115078426493152,0.136771126252647
"2","2023-05-03 11:30:00",108.32713,141.89159,28609.3852941962,-1.12290736182582e-05,0.121698654214403
"2","2023-05-03 11:45:00",195.42616,248.88,28563.2820899602,-0.00161147133228868,0.142825776186139
"2","2023-05-03 12:00:00",653.57657,677.43636,28534.8166971454,-0.000996572898211923,0.087959493053922
"2","2023-05-03 12:15:00",347.30541,319.83264,28511.2611841366,-0.000825500764864422,0.119696812873989
"2","2023-05-03 12:30:00",549.47517,735.82229,28415.7539495902,-0.00334980742975776,0.0895772779898843
"2","2023-05-03 12:45:00",724.48992,787.13567,28297.2983663992,-0.00416865881514879,0.0830237358199897
"2","2023-05-03 13:00:00",826.62797,721.08478,28218.6953826184,-0.00277775576887331,0.0821618481684667
"2","2023-05-03 13:15:00",302.54536,345.7237,28244.6683839045,0.000920418216858145,0.121242602621385
"2","2023-05-03 13:30:00",532.28296,494.58343,28312.0228058591,0.00238467738544818,0
"2","2023-05-03 13:45:00",421.6094,417.08293,28343.252881684,0.00110306762745591,0.10820694030435
"2","2023-05-03 14:00:00",205.0904,399.18473,28349.3027788271,0.000213451051941865,0.126433746389703
"2","2023-05-03 14:15:00",226.72013,378.12695,28290.2720109719,-0.00208226524354744,0.125779987279659
"2","2023-05-03 14:30:00",284.02478,370.28215,28234.092550947,-0.00198582254716894,0.120926574908423
"2","2023-05-03 14:45:00",505.5181,482.58616,28198.341055094,-0.00126625269746,0
"2","2023-05-03 15:00:00",314.03521,292.11893,28202.0366858242,0.000131058444995759,0.124797648991224
"2","2023-05-03 15:15:00",263.61412,218.88667,28254.3993141881,0.00185669669702327,0.137804112165113
"2","2023-05-03 15:30:00",261.31136,211.32861,28281.9698309597,0.000975795537716219,0.139064349075237
"2","2023-05-03 15:45:00",150.63922,146.17463,28312.5278617824,0.00108047745632052,0.130975030895526
"2","2023-05-03 16:00:00",152.89735,174.23431,28309.421837805,-0.000109704933185669,0.136727890181655
"2","2023-05-03 16:15:00",500.62128,353.83531,28370.8248140401,0.00216899435767062,0.107675405726643
"2","2023-05-03 16:30:00",208.16436,307.14167,28370.3220172372,-1.77223188327528e-05,0.134392665477832
"2","2023-05-03 16:45:00",418.29428,252.86395,28439.2178156681,0.00242844612017709,0.120183254295779
"2","2023-05-03 17:00:00",323.75773,351.61358,28452.2741825264,0.000459097255867928,0.119056614525129
"2","2023-05-03 17:15:00",709.34105,556.45128,28559.2565600266,0.00376006419782043,0.0901326698458513
"2","2023-05-03 17:30:00",754.8908,562.13683,28676.8864764256,0.00411880176753478,0.0885967882772603
"2","2023-05-03 17:45:00",629.65236,720.8389,28596.379764198,-0.00280737283992737,0.0874236503201649
"2","2023-05-03 18:00:00",1400.74261,1384.56234,28593.0290454725,-0.000117172829325202,0.0625881594158239
"2","2023-05-03 18:15:00",521.74438,556.56344,28604.5270800174,0.000402127194238847,0
"2","2023-05-03 18:30:00",1640.18399,1649.97165,28429.2561518694,-0.00612738423039489,0.0578904367806391
"2","2023-05-03 18:45:00",715.42524,717.73091,28449.3902448669,0.000708217369106198,0.0850492259348953
"2","2023-05-03 19:00:00",714.7094,783.24988,28349.7213894388,-0.00350337404669129,0.0833721034280225
"2","2023-05-03 19:15:00",458.25806,423.05423,28354.6161264483,0.00017265555954657,0.105871270022504
"2","2023-05-03 19:30:00",214.04509,295.87539,28334.9375612968,-0.000694016278116835,0.13483298588737
"2","2023-05-03 19:45:00",202.08724,288.92992,28347.0685293215,0.000428127572132792,0.137117489680073
"2","2023-05-03 20:00:00",323.63567,163.99665,28398.944614665,0.00183003351086828,0.138726930670427
"2","2023-05-03 20:15:00",119.68502,170.71426,28438.1474046465,0.00138043122775824,0.130162815981884
"2","2023-05-03 20:30:00",217.34882,255.09977,28346.1957559262,-0.00323339095940111,0.139016035473855
"2","2023-05-03 20:45:00",433.3574,304.50511,28465.5513988231,0.00421064060675419,0.114894416338661
"2","2023-05-03 21:00:00",323.95298,231.8704,28564.9440497409,0.0034916819114204,0.129946421900294
"2","2023-05-03 21:15:00",1558.55367,1287.68773,28842.0091175604,0.00969947875049108,0.0620242310254439
"2","2023-05-03 21:30:00",809.38643,629.72755,28963.7792214364,0.00422197023028901,0.0850411829157641
"2","2023-05-03 21:45:00",343.65901,396.132,28976.7922780251,0.000449287245603798,0.114434563783368
"2","2023-05-03 22:00:00",819.29934,665.22836,29054.7902410477,0.00269173903978808,0.0837990315200937
"2","2023-05-03 22:15:00",764.27042,628.98368,29174.4024911586,0.00411678243479068,0.08624224660041
"2","2023-05-03 22:30:00",395.90264,500.9406,29181.098447313,0.00022951476577789,0.105195686966953
"2","2023-05-03 22:45:00",333.18728,420.03058,29126.23304569,-0.0018801691691665,0.113637070980219
"2","2023-05-03 23:00:00",320.00107,510.33469,29072.0086402841,-0.00186170334216555,0.109340778505915
"2","2023-05-03 23:15:00",122.02355,153.35903,29093.0393624473,0.000723401070197919,0.126901605972147
"2","2023-05-03 23:30:00",248.12444,402.58857,29014.3456671313,-0.00270489770201028,0.121754854645023
"2","2023-05-03 23:45:00",206.54812,177.26199,28991.0052046737,-0.000804445591342479,0.146554286288168
"2","2023-05-04",354.00442,252.17448,29037.302371522,0.00159694934761366,0.125168137346563
"2","2023-05-04 00:15:00",178.76236,164.33844,29066.2134591149,0.000995653357292573,0.139555787777989
"2","2023-05-04 00:30:00",206.85563,261.79669,28997.5197172748,-0.00236335365584193,0.139606977782151
"2","2023-05-04 00:45:00",212.80782,170.99595,29054.269855663,0.00195706870592472,0.146648517355715
"2","2023-05-04 01:00:00",110.62813,141.79127,29045.8906361532,-0.0002883989014841,0.12213532205854
"2","2023-05-04 01:15:00",112.93405,173.45548,29021.217988167,-0.000849436785919356,0.129570218716184
"2","2023-05-04 01:30:00",120.51276,119.48454,29025.0072148162,0.00013056745759895,0.119223951874887
"2","2023-05-04 01:45:00",334.77472,192.48115,29042.2212718844,0.000593076754152149,0.133620649696396
"2","2023-05-04 02:00:00",413.60604,350.11745,29133.4747216608,0.003142096085633,0.112865242525886
"2","2023-05-04 02:15:00",105.51643,145.745,29059.110281937,-0.0025525427513984,0.122027864035514
"2","2023-05-04 02:30:00",193.7065,168.02628,29031.7158593349,-0.000942713742311601,0.142842311284465
"2","2023-05-04 02:45:00",174.46394,183.88298,29023.0340200892,-0.00029904671455555,0.142195653404746
"2","2023-05-04 03:00:00",124.89093,214.70759,29063.3423855345,0.00138884051258695,0.139991218450638
"2","2023-05-04 03:15:00",128.16487,120.60398,29072.4547050006,0.000313533087324477,0.121155654432152
"2","2023-05-04 03:30:00",108.59667,156.93846,29054.6889815521,-0.000611084396856937,0.125158010146992
"2","2023-05-04 03:45:00",149.83826,138.48007,29063.6189809625,0.000307351402592706,0.129332688113574
"2","2023-05-04 04:00:00",120.63819,168.13838,29090.4969819508,0.000924798835476496,0.129787223965689
"2","2023-05-04 04:15:00",142.30736,140.79393,29103.2670240937,0.000438976417311731,0.128275886344126
"2","2023-05-04 04:30:00",165.51143,215.77986,29102.1546283908,-3.82223652767356e-05,0.146321443189271
"2","2023-05-04 04:45:00",112.3447,102.25943,29094.3334889277,-0.000268747780462989,0.113436405042258
"2","2023-05-04 05:00:00",124.59853,151.00261,29092.3441094191,-6.83768717143927e-05,0.126893329105437
"2","2023-05-04 05:15:00",110.86163,113.76027,29107.9290768665,0.000535706830248566,0.115753098292818
"2","2023-05-04 05:30:00",506.94598,346.18586,29170.1937188585,0.00213909556490882,0.1078237093408
"2","2023-05-04 05:45:00",213.17544,179.74456,29183.0806710557,0.000441784937096395,0.148063326002171
"2","2023-05-04 06:00:00",156.6913,195.41545,29174.0044660919,-0.000311009144856937,0.141291313499202
"2","2023-05-04 06:15:00",265.93472,246.58164,29113.4038128982,-0.00207721409188543,0.134181513491351
"2","2023-05-04 06:30:00",148.28315,158.15177,29122.4626810583,0.000311157988202721,0.132831873131106
"2","2023-05-04 06:45:00",156.79578,109.56912,29158.0237851808,0.00122108849488082,0.125306723546383
"2","2023-05-04 07:00:00",164.54824,171.36093,29155.699775364,-7.97039550393329e-05,0.138256274772915
"2","2023-05-04 07:15:00",99.53027,147.01596,29099.5254727209,-0.00192670054486437,0.121161937509582
"2","2023-05-04 07:30:00",319.58366,285.96927,29077.5804576814,-0.000754136525699392,0.124875735354232
"2","2023-05-04 07:45:00",151.83534,149.86667,29061.6238592597,-0.000548759496854652,0.131914528042615
"2","2023-05-04 08:00:00",138.16268,237.61123,29040.0946421432,-0.000740812599486481,0.146257800023716
"2","2023-05-04 08:15:00",167.36884,131.38906,29038.2802120238,-6.24801723859727e-05,0.131555938468387
"2","2023-05-04 08:30:00",145.27203,146.2341,29075.7785445452,0.00129134136896347,0.129937819328372
