timestamp,CMI10,
2023/7/26 19:00,3134.020274,0.000454526
2023/7/26 19:15,3132.880077,-0.000363813
2023/7/26 19:30,3132.905732,8.18895E-06
2023/7/26 19:45,3130.722852,-0.000696759
2023/7/26 20:00,3132.53593,0.000579124
2023/7/26 20:15,3137.48504,0.001579905
2023/7/26 20:30,3135.917863,-0.000499501
2023/7/26 20:45,3136.686672,0.000245162
2023/7/26 21:00,3140.738077,0.001291619
2023/7/26 21:15,3139.607496,-0.000359973
2023/7/26 21:30,3144.875646,0.001677965
2023/7/26 21:45,3144.738827,-4.35054E-05
2023/7/26 22:00,3138.462706,-0.001995753
2023/7/26 22:15,3143.621894,0.001643858
2023/7/26 22:30,3142.439499,-0.000376125
2023/7/26 22:45,3140.847295,-0.000506678
2023/7/26 23:00,3144.634718,0.00120586
2023/7/26 23:15,3143.523929,-0.000353233
2023/7/26 23:30,3146.396452,0.000913791
2023/7/26 23:45,3146.803557,0.000129388
2023/7/27 00:00,3145.853631,-0.00030187
2023/7/27 00:15,3143.672111,-0.000693459
2023/7/27 00:30,3144.331815,0.000209851
2023/7/27 00:45,3144.414338,2.6245E-05
2023/7/27 01:00,3142.393265,-0.00064275
2023/7/27 01:15,3143.272198,0.000279702
2023/7/27 01:30,3144.369262,0.00034902
2023/7/27 01:45,3140.820141,-0.001128723
2023/7/27 02:00,3148.929055,0.002581782
2023/7/27 02:15,3144.024418,-0.001557557
2023/7/27 02:30,3156.066972,0.003830299
2023/7/27 02:45,3153.262833,-0.000888492
2023/7/27 03:00,3141.080298,-0.00386347
2023/7/27 03:15,3151.62304,0.003356406
2023/7/27 03:30,3154.792895,0.001005785
2023/7/27 03:45,3155.981283,0.000376693
2023/7/27 04:00,3161.450576,0.001732993
2023/7/27 04:15,3164.042371,0.000819812
2023/7/27 04:30,3174.330354,0.003251531
2023/7/27 04:45,3174.373706,1.36571E-05
2023/7/27 05:00,3178.582483,0.001325861
2023/7/27 05:15,3167.102021,-0.003611818
2023/7/27 05:30,3167.297677,6.17776E-05
2023/7/27 05:45,3162.160921,-0.00162181
2023/7/27 06:00,3164.815909,0.000839612
2023/7/27 06:15,3161.042637,-0.001192256
2023/7/27 06:30,3158.759399,-0.000722305
2023/7/27 06:45,3163.352252,0.001454005
2023/7/27 07:00,3160.890007,-0.000778366
2023/7/27 07:15,3154.041717,-0.00216657
2023/7/27 07:30,3144.148261,-0.003136755
2023/7/27 07:45,3150.845823,0.002130167
2023/7/27 08:00,3148.067167,-0.000881876
2023/7/27 08:15,3149.842351,0.000563896
2023/7/27 08:30,3146.937455,-0.000922235
2023/7/27 08:45,3151.029551,0.001300342
2023/7/27 09:00,3153.87988,0.000904571
2023/7/27 09:15,3156.009865,0.000675354
2023/7/27 09:30,3152.985742,-0.000958211
2023/7/27 09:45,3155.966213,0.000945285
2023/7/27 10:00,3151.87212,-0.001297255
2023/7/27 10:15,3150.942368,-0.000294984
2023/7/27 10:30,3153.45191,0.000796442
2023/7/27 10:45,3160.096105,0.002106959
2023/7/27 11:00,3159.046817,-0.000332043
2023/7/27 11:15,3158.208874,-0.000265252
2023/7/27 11:30,3160.493625,0.000723433
2023/7/27 11:45,3156.706071,-0.001198406
2023/7/27 12:00,3158.357542,0.000523163
2023/7/27 12:15,3161.371805,0.000954377
2023/7/27 12:30,3163.819517,0.000774256
2023/7/27 12:45,3165.467645,0.00052093
2023/7/27 13:00,3164.497162,-0.000306584
2023/7/27 13:15,3163.766351,-0.000230941
2023/7/27 13:30,3163.116614,-0.000205368
2023/7/27 13:45,3162.570737,-0.000172576
2023/7/27 14:00,3164.195765,0.000513831
2023/7/27 14:15,3161.137602,-0.00096649
2023/7/27 14:30,3156.198964,-0.001562298
2023/7/27 14:45,3154.456292,-0.000552143
2023/7/27 15:00,3157.489264,0.000961488
2023/7/27 15:15,3159.885207,0.000758813
2023/7/27 15:30,3162.107933,0.00070342
2023/7/27 15:45,3157.155826,-0.001566078
2023/7/27 16:00,3157.758115,0.000190769
2023/7/27 16:15,3159.540162,0.000564339
2023/7/27 16:30,3158.565613,-0.000308446
2023/7/27 16:45,3163.801285,0.001657611
2023/7/27 17:00,3164.448235,0.000204485
2023/7/27 17:15,3168.630064,0.001321503
2023/7/27 17:30,3168.472698,-4.96637E-05
2023/7/27 17:45,3171.661361,0.001006372
2023/7/27 18:00,3172.718699,0.00033337
2023/7/27 18:15,3170.070377,-0.000834717
2023/7/27 18:30,3164.698008,-0.001694716
2023/7/27 18:45,3164.416125,-8.90711E-05
2023/7/27 19:00,3166.030986,0.000510319
2023/7/27 19:15,3164.136125,-0.000598497
2023/7/27 19:30,3169.090675,0.001565846
2023/7/27 19:45,3167.168789,-0.000606447
2023/7/27 20:00,3165.441703,-0.000545309
2023/7/27 20:15,3164.455174,-0.000311656
2023/7/27 20:30,3162.270492,-0.000690382
2023/7/27 20:45,3166.185849,0.001238147
2023/7/27 21:00,3162.287963,-0.001231098
2023/7/27 21:15,3162.814883,0.000166626
2023/7/27 21:30,3161.780526,-0.000327037
2023/7/27 21:45,3160.751497,-0.000325459
2023/7/27 22:00,3157.652936,-0.000980324
2023/7/27 22:15,3154.993608,-0.000842185
2023/7/27 22:30,3152.368504,-0.000832047
2023/7/27 22:45,3150.628725,-0.000551896
2023/7/27 23:00,3141.843564,-0.002788383
2023/7/27 23:15,3148.624004,0.002158109
2023/7/27 23:30,3148.73345,3.47599E-05
2023/7/27 23:45,3144.678551,-0.001287787
