interval,BuyVolume,SellVolume,VWAP,Return,PIN,FOMC_PreviousDay,FOMC_Before,FOMC_During,FOMC_After,lag_Re,lag_PIN,CMI10,CMI10RE,CAR,Rate,pre15,pre30,pre60,ba15,during
2024/9/18 19:45,243.70526,283.49275,60217.46984,-0.002017127,0.132623665,1,0,0,0,-0.000291993,0.126088382,6982.702981,-0.001142784,-0.01821925,1,,,,,
2024/9/18 20:00,510.51692,670.84392,59773.07393,-0.00737985,0.09302971,1,0,0,0,-0.002017127,0.132623665,6971.894222,-0.001547933,-0.025836464,1,,,,,
2024/9/18 20:15,184.79424,114.24864,59814.68318,0.00069612,0.132218648,1,0,0,0,-0.00737985,0.09302971,6983.76871,0.001703194,-0.025377709,1,,,,,
2024/9/18 20:30,198.97284,137.5337,60103.63166,0.004830728,0.138861911,1,0,0,0,0.00069612,0.132218648,6988.863556,0.000729527,-0.020784346,1,,,,,
2024/9/18 20:45,76.6933,72.30555,60225.51489,0.002027885,0.096113711,1,0,0,0,0.004830728,0.138861911,6998.815028,0.001423904,-0.018993826,1,,,,,
2024/9/18 21:00,56.5586,59.83294,60313.04533,0.001453378,0.085753816,1,0,0,0,0.002027885,0.096113711,6988.734052,-0.001440383,-0.017777813,1,,,,,
2024/9/18 21:15,184.01446,207.46789,60290.48361,-0.000374077,0.147772461,1,0,0,0,0.001453378,0.085753816,6993.205488,0.000639806,-0.018389254,1,,,,,
2024/9/18 21:30,87.42007,109.54482,60413.31597,0.002037343,0.109269471,1,0,0,0,-0.000374077,0.147772461,6959.728632,-0.004787054,-0.016589276,1,,,,,
2024/9/18 21:45,42.62592,56.82352,60259.97449,-0.002538207,0.079865192,1,0,0,0,0.002037343,0.109269471,6944.495116,-0.002188809,-0.019364848,1,,,,,
2024/9/18 22:00,103.34597,75.57943,60293.36691,0.000554139,0.104759105,1,0,0,0,-0.002538207,0.079865192,6941.324957,-0.0004565,-0.019048074,1,,,,,
2024/9/18 22:15,132.61813,94.6967,60479.96762,0.00309488,0.116732147,1,0,0,0,0.000554139,0.104759105,6959.725494,0.002650868,-0.016190558,1,,,,,
2024/9/18 22:30,92.93505,113.78834,60600.32731,0.001990075,0.111644896,1,0,0,0,0.00309488,0.116732147,6965.940901,0.000893053,-0.014437848,1,,,,,
2024/9/18 22:45,70.53783,46.12967,60607.00486,0.00011019,0.086279099,1,0,0,0,0.001990075,0.111644896,6942.686329,-0.003338325,-0.014565023,1,,,,,
2024/9/18 23:00,238.76374,117.67675,60837.56594,0.003804199,0.143718695,1,0,0,0,0.00011019,0.086279099,6960.606457,0.002581152,-0.010998189,1,,,,,
2024/9/18 23:15,329.09342,194.99934,61086.83362,0.004097266,0.13385287,1,0,0,0,0.003804199,0.143718695,6956.368156,-0.000608898,-0.007138288,1,,,,,
2024/9/18 23:30,294.51558,220.60654,61273.60852,0.003057531,0.134170186,1,0,0,0,0.004097266,0.13385287,6928.818534,-0.003960345,-0.004318121,1,,,,,
2024/9/18 23:45,550.90311,336.59428,61507.84903,0.003822861,0.10623211,1,0,0,0,0.003057531,0.134170186,6935.439434,0.00095556,-0.000732625,1,,,,,
2024/9/19 00:00,876.20337,598.90554,61928.30149,0.006835753,0.084284145,0,1,0,0,0.003822861,0.10623211,6942.95167,0.001083166,0.006598388,1,,,,,
2024/9/19 00:15,610.79774,448.45042,62183.33612,0.004118224,0,0,1,0,0,0.006835753,0.084284145,6965.067802,0.003185408,0.010479247,1,,,,,
2024/9/19 00:30,516.21958,342.01074,62265.1724,0.001316048,0.107609921,0,1,0,0,0.004118224,0,6979.224181,0.002032483,0.011557931,1,,,,,
2024/9/19 00:45,428.82912,412.04321,62352.75864,0.001406665,0.108086976,0,1,0,0,0.001316048,0.107609921,6990.936112,0.001678114,0.012727231,1,,,,,
2024/9/19 01:00,271.58381,393.30812,62078.264,-0.004402286,0.120300246,0,1,0,0,0.001406665,0.108086976,6948.135861,-0.006122249,0.00808758,1,,,,,
2024/9/19 01:15,208.2457,258.10751,61878.60561,-0.003216237,0.139864996,0,1,0,0,-0.004402286,0.120300246,6976.369293,0.004063454,0.004633978,1,,,,,
2024/9/19 01:30,207.87896,245.54815,61755.23496,-0.001993753,0.141480749,0,1,0,0,-0.003216237,0.139864996,6997.530736,0.003033303,0.002402861,1,,,,,
2024/9/19 01:45,139.35725,135.87097,61918.11055,0.002637438,0.126692264,0,1,0,0,-0.001993753,0.141480749,7002.475691,0.000706672,0.004802934,1,,,,,
2024/9/19 02:00,238.15904,188.93416,61963.52434,0.000733449,0.145221766,0,1,0,0,0.002637438,0.126692264,7022.479852,0.002856727,0.005299018,1,,,,,
2024/9/19 02:15,142.40424,124.392,62002.70976,0.000632395,0.125022564,0,1,0,0,0.000733449,0.145221766,7062.243616,0.005662353,0.005694048,1,,,,,
2024/9/19 02:30,219.78285,125.3631,62178.10848,0.002828888,0.141058015,0,1,0,0,0.000632395,0.125022564,7047.039533,-0.002152869,0.008285571,1,,,,,
2024/9/19 02:45,170.21828,199.45719,62223.61975,0.00073195,0.144208558,0,1,0,0,0.002828888,0.141058015,7074.786379,0.003937376,0.008780157,1,,,,,
2024/9/19 03:00,82.20807,119.57976,62147.94944,-0.001216103,0.110739638,0,1,0,0,0.00073195,0.144208558,7081.790871,0.000990064,0.007326689,1,,,,,
2024/9/19 03:15,82.48139,82.68301,62091.74257,-0.000904404,0.100739437,0,1,0,0,-0.001216103,0.110739638,7053.592041,-0.003981878,0.00618492,1,,,,,
2024/9/19 03:30,70.23763,151.49946,62087.49219,-6.85E-05,0.116914944,0,1,0,0,-0.000904404,0.100739437,7036.703868,-0.002394266,0.005879055,1,,,,,
2024/9/19 03:45,67.65674,55.20437,62091.15946,5.91E-05,0.088029675,0,1,0,0,-6.85E-05,0.116914944,7008.469684,-0.004012416,0.005700791,1,,,,,
2024/9/19 04:00,80.07908,84.74676,62080.87874,-0.000165575,0.100654283,0,1,0,0,5.91E-05,0.088029675,6961.548318,-0.006694952,0.005297851,1,,,,,
2024/9/19 04:15,73.25619,110.32555,62009.65315,-0.001147303,0.106189857,0,1,0,0,-0.000165575,0.100654283,6998.212051,0.005266606,0.003913183,1,,,,,
2024/9/19 04:30,65.83544,70.86171,61934.42232,-0.001213212,0.092385598,0,1,0,0,-0.001147303,0.106189857,7023.198983,0.003570474,0.002462606,1,,,,,
2024/9/19 04:45,74.60895,40.53965,62030.19285,0.001546321,0.08621153,0,1,0,0,-0.001213212,0.092385598,7029.211126,0.00085604,0.003771562,1,,,,,
2024/9/19 05:00,137.09626,112.5053,62122.19522,0.001483187,0.12145332,0,1,0,0,0.001546321,0.08621153,7045.583314,0.002329164,0.005017385,1,,,,,
2024/9/19 05:15,59.70374,109.29353,62061.98373,-0.000969243,0.102825597,0,1,0,0,0.001483187,0.12145332,7045.407396,-2.50E-05,0.003810777,1,,,,,
2024/9/19 05:30,102.11794,74.94212,61971.74314,-0.00145404,0.104255813,0,1,0,0,-0.000969243,0.102825597,7041.655647,-0.00053251,0.002119372,1,,,,,
2024/9/19 05:45,76.43878,55.85408,61948.01625,-0.000382866,0.091239785,0,1,0,0,-0.00145404,0.104255813,7026.554293,-0.002144574,0.001499141,1,,,,,
2024/9/19 06:00,68.31199,133.50159,61879.27898,-0.001109596,0.111667697,0,1,0,0,-0.000382866,0.091239785,7038.398793,0.001685677,0.00015218,1,,,,,
2024/9/19 06:15,127.14368,53.2567,61966.64259,0.00141184,0.107012853,0,1,0,0,-0.001109596,0.111667697,7071.696448,0.004730856,0.001326656,1,,,,,
2024/9/19 06:30,92.14388,66.39253,62093.38028,0.002045257,0.099171044,0,1,0,0,0.00141184,0.107012853,7060.717976,-0.001552452,0.003134548,1,,,,,
2024/9/19 06:45,98.98998,107.90842,62040.0415,-0.000859009,0.111583763,0,1,0,0,0.002045257,0.099171044,7081.932941,0.003004647,0.002038174,1,,,,,
2024/9/19 07:00,290.22003,299.53392,62059.0442,0.000306297,0.126277641,0,1,0,0,-0.000859009,0.111583763,7106.8503,0.00351844,0.002107106,1,,,,,
2024/9/19 07:15,177.58219,105.59619,62057.22044,-2.94E-05,0.12922357,0,1,0,0,0.000306297,0.126277641,7142.771694,0.005054475,0.001840342,1,,,,,
2024/9/19 07:30,75.6211,135.40112,62060.16883,4.75E-05,0.113597851,0,1,0,0,-2.94E-05,0.12922357,7151.80093,0.001264108,0.001650477,1,,,,,
2024/9/19 07:45,76.69068,98.91639,62114.65191,0.000877907,0.103777275,0,1,0,0,4.75E-05,0.113597851,7206.496572,0.007647814,0.002291019,1,,,,,
2024/9/19 08:00,82.42368,102.02934,62111.26558,-5.45E-05,0.10605982,0,1,0,0,0.000877907,0.103777275,7239.188891,0.004536507,0.001999154,1,,,,,
2024/9/19 08:15,61.79295,81.41088,62108.80845,-3.96E-05,0.094571943,0,1,0,0,-5.45E-05,0.10605982,7261.181231,0.003037956,0.001722189,1,,,,,
2024/9/19 08:30,79.05291,94.17689,61998.43597,-0.001777083,0.1030385,0,1,0,0,-3.96E-05,0.094571943,7271.098963,0.001365857,-0.000292258,1,,,,,
2024/9/19 08:45,69.41637,97.80955,61929.28378,-0.001115386,0.10164327,0,1,0,0,-0.001777083,0.1030385,7261.341743,-0.001341918,-0.001645009,1,,,,,
2024/9/19 09:00,153.99242,111.15362,62033.51468,0.001683063,0.12497805,0,1,0,0,-0.001115386,0.10164327,7225.502128,-0.004935674,-0.000199311,1,,,,,
2024/9/19 09:15,86.31479,75.07667,62142.18208,0.001751753,0.099737375,0,1,0,0,0.001683063,0.12497805,7205.862039,-0.002718162,0.001315077,1,,,,,
2024/9/19 09:30,176.28152,78.45296,62238.40932,0.001548501,0.12456231,0,1,0,0,0.001751753,0.099737375,7220.395808,0.002016937,0.002626214,1,,,,,
2024/9/19 09:45,104.13194,118.1596,62294.60319,0.000902881,0.115262755,0,1,0,0,0.001548501,0.12456231,7235.555528,0.002099569,0.00329173,1,,,,,
2024/9/19 10:00,221.72594,158.08567,62444.32864,0.002403506,0.146246738,0,1,0,0,0.000902881,0.115262755,7234.607111,-0.000131077,0.005457871,1,,,,,
2024/9/19 10:15,196.70455,128.32205,62544.42648,0.001602993,0.136946373,0,1,0,0,0.002403506,0.146246738,7244.980613,0.001433872,0.006823499,1,,,,,
2024/9/19 10:30,135.63065,177.47339,62463.92249,-0.001287149,0.134335879,0,1,0,0,0.001602993,0.136946373,7266.713922,0.002999775,0.005298985,1,,,,,
2024/9/19 10:45,49.17047,96.04542,62375.5174,-0.001415298,0.096156951,0,1,0,0,-0.001287149,0.134335879,7259.142076,-0.00104199,0.003646323,1,,,,,
2024/9/19 11:00,72.38605,86.78638,62318.36181,-0.000916314,0.099146158,0,1,0,0,-0.001415298,0.096156951,7245.387492,-0.001894795,0.002492644,1,,,,,
2024/9/19 11:15,133.82324,82.70457,62471.24673,0.002453288,0.114586117,0,1,0,0,-0.000916314,0.099146158,7254.867057,0.001308359,0.004708567,1,,,,,
2024/9/19 11:30,98.13743,110.29758,62547.64182,0.001222884,0.1119749,0,1,0,0,0.002453288,0.114586117,7248.273773,-0.000908808,0.005694086,1,,,,,
2024/9/19 11:45,154.34458,190.31065,62614.30701,0.001065831,0.139967991,0,1,0,0,0.001222884,0.1119749,7250.073484,0.000248295,0.006522553,1,,,,,
2024/9/19 12:00,1041.37714,752.12956,62966.99351,0.005632682,0.076987514,0,1,0,0,0.001065831,0.139967991,7240.706436,-0.001291994,0.01191787,1,,,,,
2024/9/19 12:15,287.13321,493.38395,62968.56107,2.49E-05,0.112598678,0,1,0,0,0.005632682,0.076987514,7227.978691,-0.001757804,0.011705405,1,,,,,
2024/9/19 12:30,242.90404,204.78557,62940.69007,-0.000442618,0.142254681,0,1,0,0,2.49E-05,0.112598678,7232.914046,0.000682813,0.011025422,1,,,,,
2024/9/19 12:45,218.32308,199.91051,62827.58683,-0.001796981,0.1463378,0,1,0,0,-0.000442618,0.142254681,7247.762031,0.002052836,0.008991076,1,,,,,
2024/9/19 13:00,345.12677,237.0014,63022.39209,0.003100633,0.127474794,0,1,0,0,-0.001796981,0.1463378,7247.694132,-9.37E-06,0.011854345,1,,,,,
2024/9/19 13:15,275.17952,212.87752,63166.75378,0.002290641,0.137246038,0,1,0,0,0.003100633,0.127474794,7236.424328,-0.00155495,0.013907621,1,,,,,
2024/9/19 13:30,291.81132,383.02351,63085.19759,-0.001291125,0.119317357,0,1,0,0,0.002290641,0.137246038,7234.998252,-0.000197069,0.012379131,1,,,,,
2024/9/19 13:45,324.30091,326.86497,62852.04744,-0.003695798,0.120948076,0,1,0,0,-0.001291125,0.119317357,7236.796826,0.000248593,0.008445968,1,,,,,
2024/9/19 14:00,470.87084,295.56808,63210.06607,0.005696213,0.113272816,0,1,0,0,-0.003695798,0.120948076,7220.488427,-0.002253538,0.013904817,1,,,,,
2024/9/19 14:15,352.15667,286.39621,63268.25191,0.000920515,0.122126868,0,0,1,0,0.005696213,0.113272816,7241.46998,0.002905836,0.014587967,1,,,,,
2024/9/19 14:30,399.42571,313.21855,63403.83039,0.002142915,0.116454329,0,0,1,0,0.000920515,0.122126868,7250.622731,0.001263936,0.016493517,1,,,,,
2024/9/19 14:45,401.3685,408.56074,63021.12156,-0.006036052,0.10989223,0,0,1,0,0.002142915,0.116454329,7240.626821,-0.001378628,0.0102201,1,,,,,
2024/9/19 15:00,239.39058,224.52483,62968.10627,-0.000841231,0.140020403,0,0,1,0,-0.006036052,0.10989223,7234.625859,-0.00082879,0.009141504,1,,,,,
2024/9/19 15:15,136.23034,159.74471,63071.52453,0.001642391,0.130899128,0,0,0,1,-0.000841231,0.140020403,7248.06069,0.001857018,0.010546531,1,,,,,
2024/9/19 15:30,120.62586,128.03411,63184.0223,0.001783654,0.121131603,0,0,0,1,0.001642391,0.130899128,7252.216619,0.000573385,0.01209282,1,,,,,
2024/9/19 15:45,148.23877,144.97005,63241.00136,0.000901795,0.130272461,0,0,0,1,0.001783654,0.121131603,7250.987323,-0.000169506,0.01275725,1,,,,,
2024/9/19 16:00,173.82958,257.5753,63158.17741,-0.001309656,0.144991097,0,0,0,1,0.000901795,0.130272461,7254.359384,0.000465049,0.011210229,1,,,,,
2024/9/19 16:15,182.35054,165.24103,63219.67487,0.000973705,0.140355849,0,0,0,1,-0.001309656,0.144991097,7245.621386,-0.001204517,0.01194657,1,,,,,
2024/9/19 16:30,240.92302,196.01329,63385.67826,0.002625818,0.143783089,0,0,0,1,0.000973705,0.140355849,7233.651602,-0.001652002,0.014335023,1,,,,,
2024/9/19 16:45,361.52609,256.44961,63541.66349,0.002460891,0.124133897,0,0,0,1,0.002625818,0.143783089,7231.834271,-0.000251233,0.016558549,1,,,,,
2024/9/19 17:00,315.14176,288.40493,63653.00175,0.001752209,0.125040522,0,0,0,1,0.002460891,0.124133897,7253.517326,0.002998279,0.018073393,1,,,,,
2024/9/19 17:15,159.12171,176.69282,63408.00895,-0.003848881,0.138274014,0,0,0,1,0.001752209,0.125040522,7256.1704,0.000365764,0.013987147,1,,,,,
2024/9/19 17:30,437.88833,191.82627,63619.01282,0.003327716,0.124951159,0,0,0,1,-0.003848881,0.138274014,7277.858663,0.002988941,0.017077499,1,,,,,
2024/9/19 17:45,151.38008,269.02693,63780.73899,0.002542104,0.147255775,0,0,0,1,0.003327716,0.124951159,7269.853894,-0.00109988,0.019382238,1,,,,,
2024/9/19 18:00,153.44817,164.92019,63661.66191,-0.001866976,0.135074135,0,0,0,1,0.002542104,0.147255775,7293.71667,0.003282428,0.017277897,1,,,,,
2024/9/19 18:15,168.01274,164.23737,63615.12845,-0.000730949,0.137594534,0,0,0,1,-0.001866976,0.135074135,7312.192637,0.002533135,0.016309583,1,,,,,
2024/9/19 18:30,128.45915,125.89419,63664.32178,0.000773296,0.122345024,0,0,0,1,-0.000730949,0.137594534,7286.925182,-0.003455524,0.016845514,1,,,,,
2024/9/19 18:45,83.62975,109.28188,63577.24744,-0.00136771,0.108310641,0,0,0,1,0.000773296,0.122345024,7274.655194,-0.001683836,0.01524044,1,,,,,
2024/9/19 19:00,78.64026,126.04778,63503.96092,-0.001152716,0.111702414,0,0,0,1,-0.00136771,0.108310641,7283.425303,0.00120557,0.013850359,1,,,,,
2024/9/19 19:15,122.2045,166.50932,63352.98008,-0.002377503,0.129724202,0,0,0,1,-0.001152716,0.111702414,7295.02968,0.001593258,0.011235491,1,,,,,
2024/9/19 19:30,86.09792,113.23336,63365.97346,0.000205095,0.109932792,0,0,0,1,-0.002377503,0.129724202,7303.530947,0.001165351,0.011203221,1,,,,,
2024/9/19 19:45,153.17867,159.82575,63299.9586,-0.001041803,0.134062367,0,0,0,1,0.000205095,0.109932792,7312.263816,0.001195705,0.009924054,1,,,,,
2024/9/19 20:00,84.01437,132.12817,63185.39997,-0.001809774,0.114412575,0,0,0,1,-0.001041803,0.134062367,7349.761138,0.005128005,0.007876915,1,,,,,
2024/9/19 20:15,49.3844,39.57552,63204.71027,0.000305613,0.075718212,0,0,0,1,-0.001809774,0.114412575,7338.199762,-0.001573027,0.007945163,1,,,,,
2024/9/19 20:30,36.87678,75.32992,63166.16454,-0.000609855,0.085501036,0,0,0,1,0.000305613,0.075718212,7335.409103,-0.000380292,0.007097943,1,,,,,
2024/9/19 20:45,84.44041,160.55877,63071.24955,-0.001502624,0.121664353,0,0,0,1,-0.000609855,0.085501036,7344.209616,0.00119973,0.005357954,1,,,,,
2024/9/19 21:00,184.53463,140.36032,63048.11999,-0.000366721,0.136531146,0,0,0,1,-0.001502624,0.121664353,7377.831346,0.004577992,0.004753869,1,,,,,
2024/9/19 21:15,26.49947,60.74035,63038.82476,-0.000147431,0.076365077,0,0,0,1,-0.000366721,0.136531146,7382.931319,0.000691256,0.004369073,1,,,,,
2024/9/19 21:30,56.82918,80.13624,62971.98695,-0.001060264,0.09276289,0,0,0,1,-0.000147431,0.076365077,7341.572184,-0.005601994,0.003071444,1,,,,,
2024/9/19 21:45,49.18025,46.61754,62961.3225,-0.000169352,0.078297374,0,0,0,1,-0.001060264,0.09276289,7356.068329,0.001974529,0.002664727,1,,,,,
2024/9/19 22:00,154.77693,146.5188,62800.33646,-0.002556904,0.131846735,0,0,0,1,-0.000169352,0.078297374,7382.55803,0.003601068,-0.000129541,1,,,,,
2024/9/19 22:15,100.16455,168.03118,62722.14379,-0.0012451,0.126154806,0,0,0,1,-0.002556904,0.131846735,7389.422309,0.000929797,-0.001612006,1,,,,,
2024/9/19 22:30,202.40442,192.48986,62893.687,0.002734971,0.148277871,0,0,0,1,-0.0012451,0.126154806,7376.90252,-0.001694285,0.0008856,1,,,,,
2024/9/19 22:45,44.89769,32.28619,62926.7625,0.000525895,0.070924912,0,0,0,1,0.002734971,0.148277871,7344.279197,-0.004422361,0.00117413,1,,,,,
2024/9/19 23:00,50.00095,59.18831,62975.95039,0.000781669,0.083301286,0,0,0,1,0.000525895,0.070924912,7360.893293,0.002262182,0.001718434,1,,,,,
2024/9/19 23:15,47.84133,55.195,63011.2886,0.000561138,0.081056681,0,0,0,1,0.000781669,0.083301286,7374.174706,0.001804321,0.002042208,1,,,,,
2024/9/19 23:30,16.75508,36.99543,63007.66976,-5.74E-05,0.060536351,0,0,0,1,0.000561138,0.081056681,7379.371291,0.000704701,0.001747443,1,,,,,
2024/9/19 23:45,25.18258,60.75013,62958.68423,-0.000777453,0.076000816,0,0,0,1,-5.74E-05,0.060536351,7370.444567,-0.001209686,0.000732625,1,,,,,
2024/11/7 00:15,118.97217,256.60175,75316.62356,-0.002154395,0.147329798,1,0,0,0,0,0,8639.198677,-0.003026293,-0.002226351,1,,,,,
2024/11/7 00:30,153.53153,190.13093,75203.29046,-0.001504755,0.139799644,1,0,0,0,-0.002154395,0.147329798,8627.810108,-0.001318244,-0.003803061,1,,,,,
2024/11/7 00:45,157.93857,171.51609,75202.2847,-1.34E-05,0.137112284,1,0,0,0,-0.001504755,0.139799644,8643.487394,0.001817064,-0.003888417,1,,,,,
2024/11/7 01:00,243.99386,209.22178,75366.88524,0.00218877,0.141493342,1,0,0,0,-1.34E-05,0.137112284,8666.326288,0.002642324,-0.001771603,1,,,,,
2024/11/7 01:15,354.49423,423.73,75403.54633,0.000486435,0.111945603,1,0,0,0,0.00218877,0.141493342,8664.362639,-0.000226584,-0.001357123,1,,,,,
2024/11/7 01:30,539.71985,484.62406,75711.1618,0.004079589,0,1,0,0,0,0.000486435,0.111945603,8671.940803,0.000874636,0.00265051,1,,,,,
2024/11/7 01:45,274.81294,218.61309,75344.25284,-0.004846167,0.136555186,1,0,0,0,0.004079589,0,8655.953333,-0.001843586,-0.002267613,1,,,,,
2024/11/7 02:00,164.22374,153.20108,75359.71819,0.000205263,0.134897754,1,0,0,0,-0.004846167,0.136555186,8700.662029,0.00516508,-0.002134305,1,,,,,
2024/11/7 02:15,200.7478,205.7492,75332.78919,-0.000357339,0.14808059,1,0,0,0,0.000205263,0.134897754,8712.875122,0.001403697,-0.0025636,1,,,,,
2024/11/7 02:30,182.65111,174.7287,75249.09811,-0.001110952,0.142026315,1,0,0,0,-0.000357339,0.14808059,8718.86699,0.000687703,-0.003746508,1,,,,,
2024/11/7 02:45,194.77275,177.07835,75200.90708,-0.00064042,0.144512493,1,0,0,0,-0.001110952,0.142026315,8745.925381,0.00310343,-0.004458883,1,,,,,
2024/11/7 03:00,161.06998,178.48414,75140.48161,-0.000803521,0.138939972,1,0,0,0,-0.00064042,0.144512493,8761.453688,0.00177549,-0.00533436,1,,,,,
2024/11/7 03:15,248.83623,249.29419,75241.2971,0.001341693,0.135809735,1,0,0,0,-0.000803521,0.138939972,8753.09314,-0.000954242,-0.004064623,1,,,,,
2024/11/7 03:30,169.43854,150.32143,75177.6056,-0.000846497,0.135365039,1,0,0,0,0.001341693,0.135809735,8771.269239,0.002076534,-0.004983075,1,,,,,
2024/11/7 03:45,113.24521,144.81585,75097.86129,-0.001060746,0.123334954,1,0,0,0,-0.000846497,0.135365039,8813.235958,0.004784566,-0.006115777,1,,,,,
2024/11/7 04:00,184.31798,329.36267,74947.65964,-0.002000079,0.135233768,1,0,0,0,-0.001060746,0.123334954,8827.437662,0.001611406,-0.008187812,1,,,,,
2024/11/7 04:15,305.35232,187.01124,74855.1116,-0.001234836,0.137364675,1,0,0,0,-0.002000079,0.135233768,8792.131593,-0.003999583,-0.009494603,1,,,,,
2024/11/7 04:30,171.18827,319.34339,74762.60977,-0.001235745,0.138115709,1,0,0,0,-0.001234836,0.137364675,8803.242951,0.001263784,-0.010802304,1,,,,,
2024/11/7 04:45,395.3247,183.25897,74715.02347,-0.000636499,0.129323931,1,0,0,0,-0.001235745,0.138115709,8844.372717,0.004672115,-0.011510759,1,,,,,
2024/11/7 05:00,221.77473,108.04934,74757.36696,0.000566733,0.13902219,1,0,0,0,-0.000636499,0.129323931,8842.009607,-0.000267188,-0.011015981,1,,,,,
2024/11/7 05:15,121.27163,132.98783,74818.09828,0.000812379,0.122352136,1,0,0,0,0.000566733,0.13902219,8807.50715,-0.003902106,-0.010275558,1,,,,,
2024/11/7 05:30,64.93008,104.62964,74847.09715,0.000387592,0.102596667,1,0,0,0,0.000812379,0.122352136,8814.186692,0.000758392,-0.009959922,1,,,,,
2024/11/7 05:45,54.22182,81.24178,74773.38196,-0.000984877,0.092409772,1,0,0,0,0.000387592,0.102596667,8820.825219,0.000753164,-0.011016754,1,,,,,
2024/11/7 06:00,120.12004,221.20147,74543.89441,-0.003069107,0.140586958,1,0,0,0,-0.000984877,0.092409772,8803.274291,-0.001989715,-0.014157817,1,,,,,
2024/11/7 06:15,145.39209,144.55926,74682.97224,0.001865717,0.129632602,1,0,0,0,-0.003069107,0.140586958,8800.701012,-0.000292309,-0.012364055,1,,,,,
2024/11/7 06:30,150.79036,195.60509,74697.65563,0.00019661,0.140363582,1,0,0,0,0.001865717,0.129632602,8793.499136,-0.00081833,-0.012239401,1,,,,,
2024/11/7 06:45,218.78401,142.30575,74631.78588,-0.000881818,0.143356163,1,0,0,0,0.00019661,0.140363582,8798.816989,0.000604748,-0.013193175,1,,,,,
2024/11/7 07:00,101.47188,131.98218,74801.36462,0.002272205,0.117986804,1,0,0,0,-0.000881818,0.143356163,8797.995731,-9.33E-05,-0.010992925,1,,,,,
2024/11/7 07:15,58.81547,158.98869,74820.36779,0.000254048,0.11715754,1,0,0,0,0.002272205,0.117986804,8817.288728,0.002192885,-0.010810833,1,,,,,
2024/11/7 07:30,240.07591,99.90762,74870.89853,0.000675361,0.141754163,1,0,0,0,0.000254048,0.11715754,8787.165736,-0.003416355,-0.010207428,1,,,,,
2024/11/7 07:45,96.26117,159.81077,74855.08064,-0.000211269,0.123564131,1,0,0,0,0.000675361,0.141754163,8789.432473,0.00025796,-0.010490652,1,,,,,
2024/11/7 08:00,251.79161,249.62296,74856.06823,1.32E-05,0.135427915,1,0,0,0,-0.000211269,0.123564131,8770.846649,-0.002114565,-0.010549408,1,,,,,
2024/11/7 08:15,163.91438,164.63021,75057.81403,0.002695116,0.136922077,1,0,0,0,1.32E-05,0.135427915,8747.48041,-0.00266408,-0.007926248,1,,,,,
2024/11/7 08:30,114.63118,124.39648,75072.24945,0.000192324,0.119030734,1,0,0,0,0.002695116,0.136922077,8749.866139,0.000272733,-0.007805879,1,,,,,
2024/11/7 08:45,110.82879,109.39785,75070.58202,-2.22E-05,0.114731906,1,0,0,0,0.000192324,0.119030734,8765.491398,0.001785771,-0.007900035,1,,,,,
2024/11/7 09:00,105.93046,97.63721,75123.24585,0.000701524,0.110769363,1,0,0,0,-2.22E-05,0.114731906,8783.818512,0.002090826,-0.007270467,1,,,,,
2024/11/7 09:15,79.50616,74.82896,75048.98007,-0.000988586,0.097676413,1,0,0,0,0.000701524,0.110769363,8797.510731,0.0015588,-0.008331008,1,,,,,
2024/11/7 09:30,51.09523,88.9464,75008.43472,-0.000540252,0.094207436,1,0,0,0,-0.000988586,0.097676413,8781.258938,-0.001847317,-0.008943216,1,,,,,
2024/11/7 09:45,61.5986,135.10977,74915.49154,-0.001239103,0.110873822,1,0,0,0,-0.000540252,0.094207436,8780.389686,-9.90E-05,-0.010254275,1,,,,,
2024/11/7 10:00,135.24107,116.41439,74854.50012,-0.000814136,0.121840864,1,0,0,0,-0.001239103,0.110873822,8770.526523,-0.001123317,-0.011140366,1,,,,,
2024/11/7 10:15,94.62686,90.59359,74921.03891,0.000888908,0.106130376,1,0,0,0,-0.000814136,0.121840864,8763.604056,-0.000789288,-0.010323414,1,,,,,
2024/11/7 10:30,159.51743,145.40943,74824.97412,-0.001282214,0.13256096,1,0,0,0,0.000888908,0.106130376,8759.130427,-0.000510478,-0.011677584,1,,,,,
2024/11/7 10:45,109.13957,67.82965,74948.95096,0.001656891,0.104605857,1,0,0,0,-0.001282214,0.13256096,8775.683377,0.001889794,-0.010092648,1,,,,,
2024/11/7 11:00,66.26719,83.05227,74977.16094,0.000376389,0.096337211,1,0,0,0,0.001656891,0.104605857,8760.566388,-0.0017226,-0.009788215,1,,,,,
2024/11/7 11:15,84.32928,83.08005,74892.11931,-0.001134234,0.101361827,1,0,0,0,0.000376389,0.096337211,8785.486566,0.002844585,-0.010994405,1,,,,,
2024/11/7 11:30,105.68486,83.46489,74861.93963,-0.000402975,0.107303884,1,0,0,0,-0.001134234,0.101361827,8763.445873,-0.002508762,-0.011469335,1,,,,,
2024/11/7 11:45,116.10727,215.82488,74747.77252,-0.001525035,0.138935244,1,0,0,0,-0.000402975,0.107303884,8747.4641,-0.001823686,-0.013066326,1,,,,,
2024/11/7 12:00,90.77805,70.07124,74878.8368,0.001753421,0.099716944,1,0,0,0,-0.001525035,0.138935244,8724.808536,-0.002589958,-0.011384861,1,,,,,
